frame,track_id,class,confidence,x_center,y_center,dx,dy
127,-1,person,0.69,105.23,378.85,-956.1299999999999,-92.81
127,-1,person,0.65,687.2,267.23,581.97,-111.62
127,-1,person,0.61,466.8,254.04,-220.40000000000003,-13.190000000000026
127,-1,person,0.55,929.58,317.28,462.78000000000003,63.23999999999998
127,-1,person,0.49,831.23,433.58,-98.35000000000002,116.30000000000001
127,-1,person,0.44,781.38,572.18,-49.85000000000002,138.59999999999997
127,-1,person,0.28,537.48,176.86,-243.89999999999998,-395.31999999999994
127,-1,person,0.26,1076.43,257.82,538.95,80.95999999999998
128,370,person,0.72,969.3,493.51,-107.13000000000011,235.69
128,371,person,0.62,1058.25,469.52,88.95000000000005,-23.99000000000001
128,372,person,0.71,105.08,379.47,-953.17,-90.04999999999995
128,373,person,0.6,686.53,268.51,581.4499999999999,-110.96000000000004
128,374,person,0.56,467.54,255.18,-218.98999999999995,-13.329999999999984
128,375,person,0.55,928.58,315.16,461.04,59.98000000000002
128,376,person,0.54,826.45,443.71,-102.13,128.54999999999995
128,377,person,0.47,783.12,572.1,-43.33000000000004,128.39000000000004
129,370,person,0.72,968.34,490.73,185.22000000000003,-81.37
129,371,person,0.61,1055.6,467.3,87.25999999999988,-23.430000000000007
129,372,person,0.67,104.8,380.24,-950.8,-87.06
129,373,person,0.57,685.87,269.0,581.07,-111.24000000000001
129,374,person,0.56,466.8,255.46,-219.07,-13.539999999999992
129,375,person,0.6,926.91,314.74,460.10999999999996,59.28
129,376,person,0.48,820.31,416.96,-106.60000000000002,102.21999999999997
129,377,person,0.47,785.22,571.41,-35.08999999999992,154.45
130,370,person,0.69,970.32,485.98,185.10000000000002,-85.42999999999995
130,371,person,0.76,1051.97,464.34,81.64999999999998,-21.640000000000043
130,372,person,0.67,105.29,384.71,-946.6800000000001,-79.63
130,373,person,0.63,685.76,269.8,580.47,-114.90999999999997
130,374,person,0.61,464.7,257.06,-221.06,-12.740000000000009
130,375,person,0.6,925.12,310.47,460.42,53.410000000000025
130,376,person,0.53,811.97,404.73,-113.14999999999998,94.25999999999999
130,377,person,0.49,786.92,570.02,-25.050000000000068,165.28999999999996
131,370,person,0.69,974.42,481.71,187.5,-88.31
131,371,person,0.69,1047.57,460.98,73.14999999999998,-20.72999999999996
131,372,person,0.63,104.8,386.94,-942.77,-74.04000000000002
131,373,person,0.59,683.73,270.49,578.9300000000001,-116.44999999999999
131,374,person,0.63,464.71,255.81,-219.02000000000004,-14.680000000000007
131,375,person,0.63,922.33,309.8,457.62000000000006,53.99000000000001
131,376,person,0.6,806.28,400.36,-116.05000000000007,90.56
131,377,person,0.49,788.09,570.52,-18.18999999999994,170.15999999999997
131,383,person,0.42,1094.37,187.34,306.27999999999986,-383.17999999999995
132,370,person,0.73,977.59,476.75,-116.77999999999986,289.40999999999997
132,371,person,0.73,1039.08,456.16,61.489999999999895,-20.589999999999975
132,372,person,0.63,104.6,388.29,-934.4799999999999,-67.87
132,373,person,0.59,683.21,271.12,578.61,-117.17000000000002
132,374,person,0.61,466.09,254.38,-217.12000000000006,-16.74000000000001
132,375,person,0.59,920.32,308.01,454.2300000000001,53.629999999999995
132,376,person,0.6,800.49,398.71,-119.83000000000004,90.69999999999999
132,377,person,0.6,790.22,576.28,-10.269999999999982,177.57
132,383,person,0.31,1096.31,188.02,306.0899999999999,-388.26
133,370,person,0.64,977.33,472.53,-118.9799999999999,284.51
133,371,person,0.7,1030.13,452.03,52.80000000000007,-20.5
133,372,person,0.56,104.47,391.27,-925.6600000000001,-60.75999999999999
133,373,person,0.62,682.83,271.77,578.36,-119.5
133,374,person,0.64,467.29,255.76,-215.54000000000002,-16.00999999999999
133,375,person,0.61,917.73,307.68,450.44,51.920000000000016
133,376,person,0.64,798.96,398.12,-118.76999999999998,90.44
133,377,person,0.67,792.06,579.01,-6.900000000000091,180.89
133,383,person,0.36,1097.54,189.26,305.48,-389.75
134,370,person,0.55,973.32,471.75,-124.21999999999991,282.49
134,371,person,0.46,1020.44,447.31,47.120000000000005,-24.439999999999998
134,372,person,0.59,103.38,394.07,-917.0600000000001,-53.24000000000001
134,373,person,0.6,683.04,270.97,579.66,-123.09999999999997
134,374,person,0.55,468.3,258.47,-214.73999999999995,-12.5
134,375,person,0.56,917.52,308.98,449.21999999999997,50.50999999999999
134,376,person,0.67,790.63,397.78,-126.88999999999999,88.79999999999995
134,377,person,0.52,792.79,580.5,2.159999999999968,182.72000000000003
134,383,person,0.32,1099.86,190.05,307.06999999999994,-390.45
134,386,person,0.36,541.96,185.05,-557.8999999999999,-5.0
135,371,person,0.58,1008.45,445.93,466.49,260.88
135,372,person,0.58,102.44,396.16,-906.01,-49.76999999999998
135,373,person,0.5,685.45,270.51,583.01,-125.65000000000003
135,374,person,0.56,469.25,260.32,-216.20000000000005,-10.189999999999998
135,375,person,0.44,915.9,310.73,446.65,50.410000000000025
135,376,person,0.64,780.28,398.45,-135.62,87.71999999999997
135,377,person,0.57,794.66,581.79,14.379999999999995,183.33999999999997
135,383,person,0.34,1101.25,191.37,306.59000000000003,-390.41999999999996
135,386,person,0.36,543.38,187.36,-557.87,-4.009999999999991
136,371,person,0.73,1004.45,445.56,461.07000000000005,258.2
136,372,person,0.56,101.53,397.11,-902.9200000000001,-48.44999999999999
136,373,person,0.6,681.79,274.02,580.26,-123.09000000000003
136,374,person,0.6,470.04,263.44,-211.74999999999994,-10.579999999999984
136,375,person,0.59,914.77,311.89,444.72999999999996,48.44999999999999
136,376,person,0.59,770.82,398.56,-143.94999999999993,86.67000000000002
136,377,person,0.65,797.01,582.9,26.18999999999994,184.33999999999997
136,383,person,0.25,1102.36,192.21,305.3499999999999,-390.68999999999994
136,386,person,0.38,545.04,189.7,-557.3199999999999,-2.5100000000000193
137,371,person,0.6,1001.12,444.93,456.08000000000004,255.23000000000002
137,372,person,0.58,101.44,400.83,-899.6800000000001,-44.10000000000002
137,373,person,0.59,682.33,276.08,580.8900000000001,-124.75
137,374,person,0.68,471.79,264.59,-210.54000000000002,-11.490000000000009
137,375,person,0.56,912.94,315.58,441.15000000000003,50.99000000000001
137,376,person,0.66,764.03,399.05,-148.91000000000008,83.47000000000003
137,377,person,0.58,798.63,584.98,34.60000000000002,185.93
138,371,person,0.43,999.34,445.95,200.71000000000004,-139.03000000000003
138,372,person,0.63,100.52,402.84,-898.82,-43.110000000000014
138,373,person,0.56,683.01,276.98,582.49,-125.85999999999996
138,374,person,0.71,473.19,265.34,-209.82,-11.640000000000043
138,375,person,0.48,911.52,316.73,438.33,51.39000000000004
138,376,person,0.57,758.88,397.78,-152.64,81.04999999999995
138,377,person,0.63,801.57,586.85,42.690000000000055,189.07000000000005
138,389,person,0.44,969.38,458.58,167.80999999999995,-128.27000000000004
138,390,person,0.41,1063.01,685.88,93.63,227.3
138,370,person,0.43,950.89,462.91,-112.12,-222.96999999999997
138,383,person,0.26,1108.0,192.69,157.11,-270.22
139,371,person,0.47,994.02,444.97,-113.98000000000002,252.28000000000003
139,372,person,0.62,100.66,404.71,-893.36,-40.26000000000005
139,373,person,0.6,683.14,278.52,582.48,-126.19
139,374,person,0.69,474.55,266.48,-208.58999999999997,-12.039999999999964
139,375,person,0.47,910.7,315.2,436.15000000000003,48.71999999999997
139,376,person,0.57,753.01,396.83,-157.69000000000005,81.63
139,377,person,0.71,804.78,587.94,51.76999999999998,191.11000000000007
139,390,person,0.39,1064.48,686.93,259.70000000000005,98.9899999999999
139,391,person,0.38,969.12,679.04,-95.36000000000001,-7.889999999999986
139,392,person,0.36,1021.15,684.25,52.02999999999997,5.210000000000036
139,383,person,0.34,1111.22,194.56,90.07000000000005,-489.69
139,386,person,0.27,549.81,192.92,-561.4100000000001,-1.6400000000000148
140,371,person,0.43,990.92,442.89,441.11,249.97
140,372,person,0.57,100.48,406.26,-890.4399999999999,-36.629999999999995
140,373,person,0.64,684.0,278.84,583.52,-127.42000000000002
140,374,person,0.62,476.57,270.58,-207.43,-8.259999999999991
140,375,person,0.3,908.78,314.19,432.21,43.610000000000014
140,376,person,0.38,745.37,395.51,-163.40999999999997,81.32
140,377,person,0.78,807.7,588.03,62.33000000000004,192.51999999999998
140,390,person,0.43,1067.55,687.77,259.8499999999999,99.74000000000001
140,391,person,0.34,971.07,679.59,-96.4799999999999,-8.17999999999995
140,392,person,0.36,1023.71,685.84,52.639999999999986,6.25
140,383,person,0.26,1114.47,197.04,90.75999999999999,-488.80000000000007
141,371,person,0.48,984.15,438.8,-130.32000000000005,241.76000000000002
141,372,person,0.51,101.02,406.23,-883.13,-32.56999999999999
141,373,person,0.59,683.02,278.5,582.0,-127.73000000000002
141,374,person,0.66,479.18,274.72,-203.83999999999997,-3.7799999999999727
141,376,person,0.63,741.3,394.51,262.11999999999995,119.78999999999996
141,377,person,0.73,810.49,589.07,69.19000000000005,194.56000000000006
141,390,person,0.44,1071.41,688.45,260.9200000000001,99.38
141,391,person,0.26,973.6,680.67,-97.81000000000006,-7.780000000000086
141,392,person,0.36,1026.35,687.42,52.749999999999886,6.75
141,383,person,0.47,1117.37,197.33,91.01999999999998,-490.0899999999999
142,371,person,0.59,977.15,435.05,-140.2199999999999,237.72
142,372,person,0.5,102.22,408.05,-874.93,-27.0
142,373,person,0.62,681.74,277.56,579.52,-130.49
142,374,person,0.69,481.37,275.22,-200.37,-2.339999999999975
142,376,person,0.7,736.97,396.82,255.60000000000002,121.59999999999997
142,377,person,0.66,814.45,589.22,77.48000000000002,192.40000000000003
142,390,person,0.41,1075.84,689.75,261.3899999999999,100.52999999999997
142,392,person,0.41,1030.08,688.7,-45.75999999999999,-1.0499999999999545
142,383,person,0.41,1120.38,198.49,90.30000000000018,-490.21000000000004
142,399,person,0.42,696.83,469.73,-423.55000000000007,271.24
142,375,person,0.44,907.88,313.39,211.04999999999995,-156.34000000000003
143,371,person,0.4,970.18,427.35,62.299999999999955,113.96000000000004
143,372,person,0.5,104.15,410.54,-866.03,-16.810000000000002
143,373,person,0.63,679.57,277.86,575.4200000000001,-132.68
143,374,person,0.7,482.82,275.7,-196.75000000000006,-2.160000000000025
143,376,person,0.71,734.78,397.48,251.95999999999998,121.78000000000003
143,377,person,0.68,817.8,589.96,83.01999999999998,192.48000000000002
143,390,person,0.43,1079.4,690.79,261.60000000000014,100.82999999999993
143,392,person,0.39,1035.14,689.86,-44.25999999999999,-0.92999999999995
143,383,person,0.43,1125.32,198.95,90.17999999999984,-490.91
143,399,person,0.64,693.52,468.98,-431.79999999999995,270.03000000000003
143,375,person,0.51,910.52,312.02,217.0,-156.96000000000004
143,386,person,0.34,560.29,195.49,-350.23,-116.52999999999997
143,391,person,0.36,981.79,682.37,421.5,486.88
144,371,person,0.38,964.21,422.77,-17.579999999999927,-259.6
144,372,person,0.55,106.89,412.39,-857.32,-10.379999999999995
144,373,person,0.65,676.51,277.81,569.62,-134.57999999999998
144,374,person,0.71,484.79,278.91,-191.71999999999997,1.1000000000000227
144,376,person,0.7,733.36,397.02,248.57,118.10999999999996
144,377,person,0.82,821.94,590.36,88.58000000000004,193.34000000000003
144,390,person,0.38,1082.99,691.58,261.04999999999995,101.22000000000003
144,392,person,0.4,1038.63,691.04,-44.3599999999999,-0.5400000000000773
144,383,person,0.5,1130.27,199.74,91.63999999999987,-491.29999999999995
144,399,person,0.69,686.71,464.41,-443.55999999999995,264.67
144,375,person,0.52,912.85,310.51,226.14,-153.90000000000003
144,386,person,0.36,563.75,193.87,-349.1,-116.63999999999999
144,391,person,0.44,985.0,683.49,421.25,489.62
144,370,person,0.48,915.64,450.46,-69.36000000000001,-233.03000000000003
145,372,person,0.57,108.47,415.81,-807.17,-34.64999999999998
145,373,person,0.62,676.27,279.29,567.8,-136.51999999999998
145,374,person,0.61,488.02,284.6,-188.25,5.310000000000002
145,376,person,0.72,733.27,396.24,245.25,111.63999999999999
145,377,person,0.76,826.02,590.13,92.75,193.89
145,390,person,0.38,1087.52,692.36,261.5,102.23000000000002
145,392,person,0.39,1043.43,692.15,-44.08999999999992,-0.21000000000003638
145,383,person,0.45,1134.77,201.3,91.33999999999992,-490.84999999999997
145,399,person,0.55,679.7,462.61,-455.06999999999994,261.31
145,375,person,0.54,912.63,309.11,232.92999999999995,-153.5
145,386,person,0.28,567.45,196.86,-345.17999999999995,-112.25
145,391,person,0.36,988.77,684.3,421.31999999999994,487.43999999999994
145,370,person,0.71,916.13,443.28,-72.63999999999999,-241.01999999999998
146,372,person,0.57,111.56,416.84,-804.5699999999999,-26.439999999999998
146,373,person,0.5,676.1,280.92,564.54,-135.91999999999996
146,374,person,0.73,491.17,288.93,-184.93,8.009999999999991
146,376,person,0.72,731.65,395.91,240.47999999999996,106.98000000000002
146,377,person,0.71,830.52,589.44,98.87,193.53000000000003
146,390,person,0.39,1093.87,693.12,263.3499999999999,103.67999999999995
146,392,person,0.43,1049.6,693.25,-44.26999999999998,0.12999999999999545
146,383,person,0.37,1141.1,201.92,91.5,-491.33000000000004
146,399,person,0.71,677.23,461.47,-463.8699999999999,259.55000000000007
146,375,person,0.53,910.46,309.73,233.23000000000002,-151.74
146,391,person,0.47,994.04,685.64,83.57999999999993,375.90999999999997
146,370,person,0.62,903.69,441.11,-90.34999999999991,-244.52999999999997
146,408,person,0.38,468.32,622.08,-435.37000000000006,180.97000000000003
147,372,person,0.48,114.38,419.24,-353.94,-202.84000000000003
147,373,person,0.54,677.69,286.08,563.3100000000001,-133.16000000000003
147,374,person,0.75,494.55,291.37,-183.14000000000004,5.2900000000000205
147,376,person,0.75,731.24,396.23,236.69,104.86000000000001
147,377,person,0.81,835.49,590.0,104.25,193.76999999999998
147,390,person,0.36,1098.54,694.37,263.04999999999995,104.37
147,392,person,0.44,1055.33,694.05,-43.210000000000036,-0.32000000000005
147,383,person,0.47,1146.86,203.59,91.52999999999997,-490.4599999999999
147,399,person,0.55,662.36,459.08,-484.4999999999999,255.48999999999998
147,375,person,0.53,909.04,306.8,246.67999999999995,-152.27999999999997
147,391,person,0.53,999.83,686.67,90.79000000000008,379.86999999999995
147,370,person,0.53,902.7,438.62,-97.13,-248.04999999999995
147,408,person,0.41,470.71,622.8,-431.99000000000007,184.17999999999995
147,412,person,0.43,947.83,686.76,477.12000000000006,63.960000000000036
147,413,person,0.38,1047.71,242.85,99.88,-443.90999999999997
147,386,person,0.39,575.76,200.15,-471.95000000000005,-42.69999999999999
148,372,person,0.48,115.2,422.76,-460.56,222.60999999999999
148,373,person,0.61,679.46,285.93,564.26,-136.82999999999998
148,374,person,0.6,498.62,293.5,-180.84000000000003,7.569999999999993
148,376,person,0.61,726.22,396.6,227.60000000000002,103.10000000000002
148,377,person,0.84,840.41,590.45,114.18999999999994,193.85000000000002
148,390,person,0.44,1103.7,695.68,263.2900000000001,105.2299999999999
148,392,person,0.42,1060.63,695.02,-43.069999999999936,-0.6599999999999682
148,383,person,0.39,1151.63,204.45,91.0,-490.57
148,399,person,0.71,658.27,459.89,-493.3600000000001,255.44
148,375,person,0.43,907.31,305.21,249.03999999999996,-154.68
148,391,person,0.52,1005.01,687.54,97.70000000000005,382.33
148,370,person,0.53,891.43,437.31,-113.58000000000004,-250.22999999999996
148,408,person,0.29,474.82,623.5,-416.60999999999996,186.19
148,412,person,0.38,954.37,687.79,479.55,64.28999999999996
148,413,person,0.43,1049.03,242.42,94.65999999999997,-445.37
149,372,person,0.57,116.79,425.6,-932.24,183.18000000000004
149,373,person,0.51,683.09,285.51,566.3000000000001,-140.09000000000003
149,374,person,0.69,501.8,295.82,-181.29000000000002,10.310000000000002
149,376,person,0.58,714.42,395.48,212.61999999999995,99.66000000000003
149,377,person,0.81,845.33,592.33,130.91000000000008,196.85000000000002
149,390,person,0.33,1110.75,696.3,265.41999999999996,103.96999999999991
149,392,person,0.45,1065.71,695.95,-45.039999999999964,-0.34999999999990905
149,383,person,0.43,1158.81,205.41,93.09999999999991,-490.5400000000001
149,399,person,0.61,649.99,461.6,-508.81999999999994,256.19000000000005
149,375,person,0.39,905.8,304.97,255.80999999999995,-156.63
149,391,person,0.43,1010.3,688.89,104.5,383.91999999999996
149,370,person,0.64,884.68,434.77,-125.62,-254.12
149,408,person,0.32,479.5,624.64,-405.17999999999995,189.87
149,412,person,0.31,961.17,689.14,481.66999999999996,64.5
149,413,person,0.32,1051.1,237.68,89.92999999999995,-451.46
150,372,person,0.4,119.15,428.59,-931.9499999999999,190.90999999999997
150,373,person,0.52,685.04,283.78,565.89,-144.81
150,374,person,0.69,504.89,296.26,-180.14999999999998,12.480000000000018
150,376,person,0.69,710.17,399.0,205.27999999999997,102.74000000000001
150,377,person,0.83,850.28,592.2,140.11,193.20000000000005
150,390,person,0.35,1116.42,697.42,266.1400000000001,105.21999999999991
150,392,person,0.43,1071.21,697.07,-45.210000000000036,-0.34999999999990905
150,383,person,0.49,1165.18,207.03,93.97000000000003,-490.0400000000001
150,399,person,0.7,637.98,460.61,-527.2,253.58
150,375,person,0.61,904.97,304.98,266.99,-155.63
150,391,person,0.45,1016.38,689.81,111.40999999999997,384.8299999999999
150,370,person,0.68,871.33,433.4,-145.04999999999995,-256.40999999999997
150,412,person,0.35,961.85,689.87,90.51999999999998,256.47
150,413,person,0.36,1058.02,239.51,96.16999999999996,-450.36
150,371,person,0.45,914.92,401.29,-143.10000000000002,161.78000000000003
151,372,person,0.38,123.03,427.04,-791.89,25.75
151,373,person,0.51,690.02,283.65,566.99,-143.39000000000004
151,374,person,0.66,507.94,296.86,-182.07999999999998,13.210000000000036
151,377,person,0.74,855.47,593.1,347.53000000000003,296.24
151,390,person,0.43,1123.54,698.71,268.06999999999994,105.61000000000001
151,392,person,0.46,1076.41,698.03,-47.12999999999988,-0.6800000000000637
151,383,person,0.35,1171.66,207.97,95.25,-490.05999999999995
151,399,person,0.69,632.77,452.19,-538.8900000000001,244.22
151,375,person,0.69,903.75,305.73,270.98,-146.45999999999998
151,391,person,0.34,1022.24,691.36,118.49000000000001,385.63
151,370,person,0.5,862.31,432.16,-159.93000000000006,-259.2
151,413,person,0.28,1063.02,235.27,200.71000000000004,-196.89000000000001
151,363,person,0.48,709.81,393.0,-353.21000000000004,157.73
152,372,person,0.37,124.59,428.03,-585.2199999999999,35.02999999999997
152,373,person,0.51,692.97,285.0,568.38,-143.02999999999997
152,374,person,0.62,511.09,300.14,-181.88000000000005,15.139999999999986
152,377,person,0.69,860.2,593.56,349.11000000000007,293.41999999999996
152,392,person,0.32,1083.59,699.8,223.38999999999987,106.24000000000001
152,383,person,0.44,1179.2,208.04,95.61000000000013,-491.76
152,399,person,0.64,627.86,453.94,-551.34,245.9
152,375,person,0.72,902.48,306.78,274.62,-147.16000000000003
152,370,person,0.32,856.15,430.5,-46.33000000000004,123.72000000000003
152,413,person,0.25,1064.14,237.36,207.99000000000012,-193.14
153,372,person,0.31,126.15,429.29,-937.9900000000001,191.93
153,373,person,0.28,694.31,287.17,568.16,-142.12
153,374,person,0.62,513.45,301.9,-180.8599999999999,14.729999999999961
153,377,person,0.76,864.87,593.06,351.41999999999996,291.15999999999997
153,383,person,0.52,1184.7,208.44,319.83000000000004,-384.61999999999995
153,399,person,0.63,622.24,452.15,-562.46,243.70999999999998
153,375,person,0.69,902.24,306.79,280.0,-145.35999999999996
153,370,person,0.6,857.23,429.44,-45.00999999999999,122.64999999999998
153,413,person,0.34,1065.82,241.46,208.58999999999992,-187.98
153,371,person,0.46,886.02,408.36,-179.79999999999995,166.9
153,363,person,0.39,707.53,394.82,-178.49,-13.54000000000002
154,372,person,0.3,129.22,432.22,-578.31,37.400000000000034
154,373,person,0.37,699.19,287.75,569.97,-144.47000000000003
154,374,person,0.57,516.03,303.0,-183.16000000000008,15.25
154,377,person,0.78,870.13,592.61,354.1,289.61
154,383,person,0.54,1191.5,209.1,321.37,-383.51
154,399,person,0.66,613.34,445.32,-578.16,236.22
154,375,person,0.66,901.87,308.13,288.53,-137.19
154,370,person,0.47,855.52,426.64,-46.35000000000002,118.50999999999999
154,413,person,0.48,1066.79,246.06,211.26999999999998,-180.57999999999998
154,419,person,0.38,844.7,419.24,-222.08999999999992,173.18
154,371,person,0.45,881.33,412.55,36.629999999999995,-6.689999999999998
154,363,person,0.43,707.01,393.88,-174.32000000000005,-18.670000000000016
155,373,person,0.35,704.28,285.67,-2.730000000000018,-108.20999999999998
155,374,person,0.58,519.82,304.31,-184.45999999999992,18.639999999999986
155,377,person,0.76,876.62,593.09,356.79999999999995,288.78000000000003
155,383,person,0.55,1197.76,211.63,321.14,-381.46000000000004
155,399,person,0.79,606.89,443.2,-590.87,231.57
155,375,person,0.62,900.69,309.31,293.80000000000007,-133.89
155,370,person,0.56,852.55,422.16,-48.1400000000001,112.85000000000002
155,413,person,0.41,1065.23,244.74,212.68000000000006,-177.42000000000002
155,419,person,0.39,841.82,415.83,-223.40999999999997,171.08999999999997
155,363,person,0.4,707.12,391.97,-134.70000000000005,-23.859999999999957
155,421,person,0.44,940.84,689.15,233.72000000000003,297.17999999999995
156,373,person,0.4,705.07,282.31,-235.76999999999998,-406.84
156,374,person,0.66,522.49,304.25,-182.58000000000004,21.939999999999998
156,377,person,0.79,882.18,591.82,359.68999999999994,287.57000000000005
156,383,person,0.42,1206.01,210.98,323.83000000000004,-380.84000000000003
156,399,person,0.76,602.38,441.82,-603.63,230.84
156,375,person,0.69,894.17,311.82,291.78999999999996,-130.0
156,413,person,0.47,1063.37,246.68,169.19999999999993,-65.13999999999999
156,419,person,0.55,832.43,413.83,-230.93999999999994,167.14999999999998
156,363,person,0.44,705.08,392.38,-127.34999999999991,-21.44999999999999
156,421,person,0.38,943.37,690.18,238.28999999999996,297.79999999999995
157,373,person,0.38,706.13,280.36,-237.24,-409.81999999999994
157,374,person,0.72,524.56,306.68,-181.57000000000005,26.319999999999993
157,377,person,0.65,887.44,591.59,362.8800000000001,284.91
157,383,person,0.44,1212.84,212.1,325.39999999999986,-379.49
157,399,person,0.65,597.86,439.43,-614.9799999999999,227.33
157,375,person,0.67,893.34,312.7,295.48,-126.73000000000002
157,413,person,0.34,1063.84,245.16,170.4999999999999,-67.53999999999999
157,419,person,0.57,823.92,412.73,-239.91999999999996,167.57000000000002
157,363,person,0.52,704.62,393.71,-119.29999999999995,-19.02000000000004
157,421,person,0.5,951.46,690.56,246.84000000000003,296.84999999999997
157,376,person,0.35,687.75,397.13,-263.71000000000004,-293.42999999999995
158,373,person,0.34,706.93,279.63,19.17999999999995,-117.5
158,374,person,0.67,526.83,309.62,-180.0999999999999,29.99000000000001
158,377,person,0.67,893.99,611.05,367.15999999999997,301.42999999999995
158,383,person,0.36,1218.82,213.11,324.8299999999999,-397.93999999999994
158,399,person,0.7,592.04,440.98,-626.78,227.87
158,375,person,0.6,894.14,312.62,302.1,-128.36
158,413,person,0.29,1066.7,247.58,172.56000000000006,-65.03999999999999
158,419,person,0.69,821.75,414.13,-244.95000000000005,166.54999999999998
158,421,person,0.32,955.7,691.95,133.95000000000005,277.82000000000005
159,374,person,0.62,530.03,314.45,-425.6700000000001,-377.50000000000006
159,377,person,0.74,900.58,617.57,370.55000000000007,303.12000000000006
159,383,person,0.5,1226.1,213.13,325.51999999999987,-404.44000000000005
159,399,person,0.76,586.61,439.38,-639.4899999999999,226.25
159,375,person,0.43,897.09,313.9,310.48,-125.48000000000002
159,419,person,0.66,820.21,414.23,-76.88,100.33000000000004
159,421,person,0.42,962.61,692.72,142.39999999999998,278.49
160,374,person,0.75,532.24,319.01,-430.37,-373.71000000000004
160,377,person,0.72,906.88,619.62,374.64,300.61
160,383,person,0.45,1233.26,213.78,326.38,-405.84000000000003
160,399,person,0.77,578.7,434.88,-654.56,221.1
160,375,person,0.48,900.37,314.64,321.66999999999996,-120.24000000000001
160,419,person,0.46,817.84,414.49,-82.52999999999997,99.85000000000002
160,421,person,0.39,969.2,693.91,151.36,279.41999999999996
160,413,person,0.26,1067.29,249.34,98.08999999999992,-444.56999999999994
161,374,person,0.77,532.48,324.31,-534.81,74.97
161,377,person,0.77,913.47,619.55,380.99,295.23999999999995
161,383,person,0.3,1241.93,214.22,328.46000000000004,-405.3299999999999
161,399,person,0.84,572.12,434.44,-669.8100000000001,220.22
161,375,person,0.59,902.31,315.12,330.18999999999994,-119.32
161,419,person,0.49,818.13,412.67,-84.17999999999995,97.55000000000001
161,421,person,0.4,974.39,694.96,156.26,282.29
161,413,person,0.34,1070.75,252.06,96.36000000000001,-442.90000000000003
162,374,person,0.74,534.62,331.38,-536.13,79.32
162,377,person,0.77,920.28,620.33,385.65999999999997,288.95000000000005
162,383,person,0.44,1247.85,214.84,327.56999999999994,-405.49
162,399,person,0.75,567.55,429.91,-680.3,215.07000000000002
162,375,person,0.69,904.59,315.73,337.0400000000001,-114.18
162,419,person,0.49,813.77,411.2,-90.82000000000005,95.46999999999997
162,421,person,0.41,978.81,696.08,165.03999999999996,284.88000000000005
162,413,person,0.45,1070.36,250.38,91.54999999999995,-445.70000000000005
162,441,person,0.36,688.95,380.96,-381.40999999999985,130.57999999999998
163,374,person,0.73,537.34,336.28,-151.61,-44.68000000000001
163,377,person,0.75,927.15,617.68,389.80999999999995,281.4
163,399,person,0.73,564.13,418.31,-363.02,-199.36999999999995
163,375,person,0.7,905.66,315.54,341.53,-102.76999999999998
163,421,person,0.46,986.67,696.94,81.00999999999999,381.40000000000003
163,413,person,0.36,1073.99,245.69,87.32000000000005,-451.25000000000006
163,441,person,0.52,677.74,382.04,-396.25,136.35000000000002
163,370,person,0.77,803.36,410.13,125.62,28.089999999999975
164,374,person,0.66,538.38,341.93,-264.98,-68.19999999999999
164,377,person,0.76,933.24,618.92,394.86,276.98999999999995
164,399,person,0.7,559.65,417.31,-373.59000000000003,-201.60999999999996
164,375,person,0.66,905.39,315.51,345.74,-101.80000000000001
164,421,person,0.35,994.49,697.76,89.10000000000002,382.25
164,413,person,0.31,1080.32,243.59,85.82999999999993,-454.16999999999996
164,441,person,0.75,674.54,382.93,-405.78,139.34
164,370,person,0.76,803.84,407.28,129.30000000000007,24.349999999999966
164,383,person,0.35,1256.89,216.03,453.05000000000007,-191.24999999999997
165,374,person,0.53,541.59,344.9,-715.3000000000001,128.86999999999998
165,377,person,0.77,938.97,615.22,397.38,270.32000000000005
165,399,person,0.74,557.8,416.21,-381.1700000000001,-199.01000000000005
165,375,person,0.69,904.46,316.31,346.6600000000001,-99.89999999999998
165,421,person,0.34,1001.39,698.35,96.92999999999995,382.04
165,441,person,0.73,674.59,383.07,-326.79999999999995,-315.28000000000003
165,419,person,0.72,805.68,403.82,131.08999999999992,20.75
166,374,person,0.42,545.67,348.14,-260.01,-55.68000000000001
166,377,person,0.79,946.05,614.86,400.38,266.72
166,399,person,0.64,559.35,416.52,-386.69999999999993,-198.34000000000003
166,375,person,0.54,902.38,317.67,343.03,-98.84999999999997
166,441,person,0.65,674.87,382.21,-227.51,64.53999999999996
166,419,person,0.71,805.16,400.27,130.28999999999996,18.060000000000002
166,413,person,0.38,1090.0,246.28,284.84000000000003,-153.98999999999998
167,377,person,0.73,951.49,620.32,-138.51,374.0400000000001
167,399,person,0.59,559.5,403.78,-391.99,-216.54000000000008
167,375,person,0.63,901.19,318.6,341.69000000000005,-85.17999999999995
167,441,person,0.71,673.07,382.34,-228.12,63.73999999999995
167,419,person,0.72,806.27,391.22,133.19999999999993,8.880000000000052
167,413,person,0.35,1094.46,245.13,288.19000000000005,-146.09000000000003
168,377,person,0.72,958.59,616.88,-135.87,371.75
168,399,person,0.48,560.88,403.15,-397.71000000000004,-213.73000000000002
168,375,person,0.7,899.22,318.46,338.34000000000003,-84.69
168,441,person,0.74,666.4,382.3,-232.82000000000005,63.84000000000003
168,419,person,0.73,805.53,387.02,139.13,4.71999999999997
168,448,person,0.35,738.95,313.84,-66.57999999999993,-73.18
