row_type,event_id,event_type,event_label_ko,count,frame,time_sec,team_id,team_name,shot_attempt_count,shot_made_count,shot_missed_count,pass_count,steal_or_block_count,foul_count,rebound_count,shot_success_rate_pct,possession_frame_count,possession_time_sec,possession_pct,player_track_id,secondary_track_id,confidence,details
event,E00894,foul,파울,,25022,834.067,2,unknown,,,,,,,,,,,,35227,35510,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00895,pass,패스,,25034,834.467,2,unknown,,,,,,,,,,,,35411,35510,0.58,possession_changed_same_team;gap_frames=4
event,E00896,steal_or_block,스틸/블락,,25041,834.7,1,unknown,,,,,,,,,,,,35227,35411,0.52,possession_changed_opponent_team;gap_frames=3
event,E00897,pass,패스,,25062,835.4,1,unknown,,,,,,,,,,,,35651,35227,0.58,possession_changed_same_team;gap_frames=1
event,E00898,shot_attempt,슛시도,,25077,835.9,1,unknown,,,,,,,,,,,,35651,,0.585,near_rim_distance_px=137.9
event,E00899,shot_made,슛성공,,25077,835.9,1,unknown,,,,,,,,,,,,35651,,0.465,ball_crossed_rim_zone
event,E00900,pass,패스,,25198,839.933,2,unknown,,,,,,,,,,,,35793,35587,0.58,possession_changed_same_team;gap_frames=59
event,E00901,pass,패스,,25230,841.0,2,unknown,,,,,,,,,,,,35834,35793,0.58,possession_changed_same_team;gap_frames=15
event,E00902,pass,패스,,25234,841.133,2,unknown,,,,,,,,,,,,35780,35834,0.58,possession_changed_same_team;gap_frames=1
event,E00903,pass,패스,,25238,841.267,2,unknown,,,,,,,,,,,,35834,35780,0.58,possession_changed_same_team;gap_frames=1
event,E00904,pass,패스,,25240,841.333,2,unknown,,,,,,,,,,,,35780,35834,0.58,possession_changed_same_team;gap_frames=1
event,E00905,pass,패스,,25259,841.967,2,unknown,,,,,,,,,,,,35793,35780,0.58,possession_changed_same_team;gap_frames=17
event,E00906,pass,패스,,25273,842.433,2,unknown,,,,,,,,,,,,35834,35793,0.58,possession_changed_same_team;gap_frames=1
event,E00907,pass,패스,,25275,842.5,2,unknown,,,,,,,,,,,,35793,35834,0.58,possession_changed_same_team;gap_frames=1
event,E00908,pass,패스,,25279,842.633,2,unknown,,,,,,,,,,,,35937,35793,0.58,possession_changed_same_team;gap_frames=1
event,E00909,pass,패스,,25284,842.8,2,unknown,,,,,,,,,,,,35793,35937,0.58,possession_changed_same_team;gap_frames=1
event,E00910,shot_attempt,슛시도,,25285,842.833,2,unknown,,,,,,,,,,,,35937,,0.82,near_rim_distance_px=26.0
event,E00911,shot_made,슛성공,,25285,842.833,2,unknown,,,,,,,,,,,,35937,,0.7,ball_crossed_rim_zone
event,E00912,pass,패스,,25452,848.4,1,unknown,,,,,,,,,,,,36298,35737,0.58,possession_changed_same_team;gap_frames=1
event,E00913,pass,패스,,25454,848.467,1,unknown,,,,,,,,,,,,35737,36298,0.58,possession_changed_same_team;gap_frames=1
event,E00914,pass,패스,,25467,848.9,1,unknown,,,,,,,,,,,,36298,35737,0.58,possession_changed_same_team;gap_frames=1
event,E00915,pass,패스,,25474,849.133,1,unknown,,,,,,,,,,,,35737,36298,0.58,possession_changed_same_team;gap_frames=3
event,E00916,pass,패스,,25481,849.367,1,unknown,,,,,,,,,,,,36298,35737,0.58,possession_changed_same_team;gap_frames=1
event,E00917,pass,패스,,25509,850.3,1,unknown,,,,,,,,,,,,36171,36298,0.58,possession_changed_same_team;gap_frames=20
event,E00918,pass,패스,,25537,851.233,1,unknown,,,,,,,,,,,,36062,36171,0.58,possession_changed_same_team;gap_frames=17
event,E00919,pass,패스,,26018,867.267,2,unknown,,,,,,,,,,,,37155,37126,0.58,possession_changed_same_team;gap_frames=1
event,E00920,pass,패스,,26022,867.4,2,unknown,,,,,,,,,,,,37126,37155,0.58,possession_changed_same_team;gap_frames=2
event,E00921,shot_attempt,슛시도,,26046,868.2,2,unknown,,,,,,,,,,,,37126,,0.794,near_rim_distance_px=39.6
event,E00922,shot_made,슛성공,,26046,868.2,2,unknown,,,,,,,,,,,,37126,,0.674,ball_crossed_rim_zone
event,E00923,foul,파울,,26190,873.0,1,team_1,,,,,,,,,,,,37648,37649,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00924,pass,패스,,26236,874.533,2,unknown,,,,,,,,,,,,37554,37675,0.58,possession_changed_same_team;gap_frames=28
event,E00925,pass,패스,,26244,874.8,2,unknown,,,,,,,,,,,,37742,37554,0.58,possession_changed_same_team;gap_frames=2
event,E00926,shot_attempt,슛시도,,26270,875.667,2,unknown,,,,,,,,,,,,37742,,0.435,near_rim_distance_px=229.3
event,E00927,shot_made,슛성공,,26270,875.667,2,unknown,,,,,,,,,,,,37742,,0.315,ball_crossed_rim_zone
event,E00928,pass,패스,,26353,878.433,2,unknown,,,,,,,,,,,,37942,37963,0.58,possession_changed_same_team;gap_frames=1
event,E00929,pass,패스,,26355,878.5,2,unknown,,,,,,,,,,,,37869,37942,0.58,possession_changed_same_team;gap_frames=1
event,E00930,pass,패스,,26357,878.567,2,unknown,,,,,,,,,,,,37881,37869,0.58,possession_changed_same_team;gap_frames=1
event,E00931,pass,패스,,26362,878.733,2,unknown,,,,,,,,,,,,37942,37881,0.58,possession_changed_same_team;gap_frames=4
event,E00932,pass,패스,,26364,878.8,2,unknown,,,,,,,,,,,,37912,37942,0.58,possession_changed_same_team;gap_frames=1
event,E00933,pass,패스,,26372,879.067,2,unknown,,,,,,,,,,,,37942,37912,0.58,possession_changed_same_team;gap_frames=1
event,E00934,pass,패스,,26375,879.167,2,unknown,,,,,,,,,,,,37921,37942,0.58,possession_changed_same_team;gap_frames=1
event,E00935,pass,패스,,26389,879.633,2,unknown,,,,,,,,,,,,38028,37921,0.58,possession_changed_same_team;gap_frames=7
event,E00936,pass,패스,,26402,880.067,2,unknown,,,,,,,,,,,,37913,38028,0.58,possession_changed_same_team;gap_frames=1
event,E00937,steal_or_block,스틸/블락,,26407,880.233,1,team_1,,,,,,,,,,,,38060,37913,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=2
event,E00938,foul,파울,,26407,880.233,1,team_1,,,,,,,,,,,,37942,38060,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00939,steal_or_block,스틸/블락,,26409,880.3,2,unknown,,,,,,,,,,,,37942,38060,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00940,steal_or_block,스틸/블락,,26413,880.433,1,team_1,,,,,,,,,,,,38060,37942,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00941,steal_or_block,스틸/블락,,26427,880.9,2,unknown,,,,,,,,,,,,37921,38060,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=8
event,E00942,shot_attempt,슛시도,,26463,882.1,2,unknown,,,,,,,,,,,,37921,,0.712,near_rim_distance_px=60.9
event,E00943,shot_missed,슛실패,,26463,882.1,2,unknown,,,,,,,,,,,,37921,,0.592,near_rim_no_make_detected
event,E00944,pass,패스,,26494,883.133,2,unknown,,,,,,,,,,,,38150,37921,0.58,possession_changed_same_team;gap_frames=53
event,E00945,rebound,리바운드,,26494,883.133,2,unknown,,,,,,,,,,,,38150,,0.5,offensive_rebound_after_missed_shot_frame=26463
event,E00946,pass,패스,,26530,884.333,2,unknown,,,,,,,,,,,,38238,38150,0.58,possession_changed_same_team;gap_frames=30
event,E00947,pass,패스,,26542,884.733,2,unknown,,,,,,,,,,,,38255,38238,0.58,possession_changed_same_team;gap_frames=3
event,E00948,pass,패스,,26546,884.867,2,unknown,,,,,,,,,,,,38289,38255,0.58,possession_changed_same_team;gap_frames=1
event,E00949,pass,패스,,26558,885.267,2,unknown,,,,,,,,,,,,38380,38289,0.58,possession_changed_same_team;gap_frames=1
event,E00950,steal_or_block,스틸/블락,,26603,886.767,1,unknown,,,,,,,,,,,,38593,38380,0.52,possession_changed_opponent_team;gap_frames=39
event,E00951,pass,패스,,26610,887.0,1,unknown,,,,,,,,,,,,38458,38593,0.58,possession_changed_same_team;gap_frames=1
event,E00952,pass,패스,,26667,888.9,1,unknown,,,,,,,,,,,,38593,38458,0.58,possession_changed_same_team;gap_frames=28
event,E00953,steal_or_block,스틸/블락,,26732,891.067,2,unknown,,,,,,,,,,,,38485,38593,0.52,possession_changed_opponent_team;gap_frames=3
event,E00954,pass,패스,,26874,895.8,2,unknown,,,,,,,,,,,,38751,38485,0.58,possession_changed_same_team;gap_frames=1
event,E00955,pass,패스,,26878,895.933,2,unknown,,,,,,,,,,,,38888,38751,0.58,possession_changed_same_team;gap_frames=1
event,E00956,pass,패스,,26880,896.0,2,unknown,,,,,,,,,,,,38751,38888,0.58,possession_changed_same_team;gap_frames=1
event,E00957,steal_or_block,스틸/블락,,26931,897.7,1,team_1,,,,,,,,,,,,38996,38751,0.52,possession_changed_opponent_team;gap_frames=1
event,E00958,foul,파울,,26931,897.7,1,team_1,,,,,,,,,,,,38751,38976,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00959,steal_or_block,스틸/블락,,26940,898.0,2,unknown,,,,,,,,,,,,39017,38996,0.52,possession_changed_opponent_team;gap_frames=8
event,E00960,steal_or_block,스틸/블락,,26943,898.1,1,unknown,,,,,,,,,,,,38981,39017,0.52,possession_changed_opponent_team;gap_frames=1
event,E00961,steal_or_block,스틸/블락,,26973,899.1,2,unknown,,,,,,,,,,,,38684,38981,0.52,possession_changed_opponent_team;gap_frames=20
event,E00962,steal_or_block,스틸/블락,,27006,900.2,1,unknown,,,,,,,,,,,,38981,38684,0.52,possession_changed_opponent_team;gap_frames=24
event,E00963,foul,파울,,27006,900.2,1,unknown,,,,,,,,,,,,38981,39195,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00964,pass,패스,,27021,900.7,1,unknown,,,,,,,,,,,,39128,38981,0.58,possession_changed_same_team;gap_frames=1
event,E00965,pass,패스,,27025,900.833,1,unknown,,,,,,,,,,,,38981,39128,0.58,possession_changed_same_team;gap_frames=2
event,E00966,pass,패스,,27031,901.033,1,unknown,,,,,,,,,,,,39128,38981,0.58,possession_changed_same_team;gap_frames=3
event,E00967,pass,패스,,27041,901.367,1,unknown,,,,,,,,,,,,38904,39128,0.58,possession_changed_same_team;gap_frames=6
event,E00968,pass,패스,,27056,901.867,1,unknown,,,,,,,,,,,,38981,38904,0.58,possession_changed_same_team;gap_frames=1
event,E00969,pass,패스,,27059,901.967,1,unknown,,,,,,,,,,,,39272,38981,0.58,possession_changed_same_team;gap_frames=1
event,E00970,shot_attempt,슛시도,,27061,902.033,1,unknown,,,,,,,,,,,,39272,,0.6,near_rim_distance_px=110.5
event,E00971,shot_made,슛성공,,27061,902.033,1,unknown,,,,,,,,,,,,39272,,0.48,ball_crossed_rim_zone
event,E00972,foul,파울,,27102,903.4,1,unknown,,,,,,,,,,,,39315,39338,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00973,shot_attempt,슛시도,,27128,904.267,2,unknown,,,,,,,,,,,,39315,,0.6,near_rim_distance_px=96.4
event,E00974,shot_missed,슛실패,,27128,904.267,2,unknown,,,,,,,,,,,,39315,,0.48,near_rim_no_make_detected
event,E00975,shot_attempt,슛시도,,27298,909.933,,,,,,,,,,,,,,,,0.435,near_rim_distance_px=210.4
event,E00976,shot_missed,슛실패,,27298,909.933,,,,,,,,,,,,,,,,0.315,near_rim_no_make_detected
event,E00977,steal_or_block,스틸/블락,,27731,924.367,2,unknown,,,,,,,,,,,,40554,40426,0.52,possession_changed_opponent_team;gap_frames=49
event,E00978,shot_attempt,슛시도,,27983,932.767,2,unknown,,,,,,,,,,,,40790,,0.8,near_rim_distance_px=38.0
event,E00979,shot_made,슛성공,,27983,932.767,2,unknown,,,,,,,,,,,,40790,,0.68,ball_crossed_rim_zone
event,E00980,shot_attempt,슛시도,,28051,935.033,1,unknown,,,,,,,,,,,,40819,,0.666,near_rim_distance_px=72.9
event,E00981,shot_made,슛성공,,28051,935.033,1,unknown,,,,,,,,,,,,40819,,0.546,ball_crossed_rim_zone
event,E00982,pass,패스,,28131,937.7,2,unknown,,,,,,,,,,,,40939,40951,0.58,possession_changed_same_team;gap_frames=1
event,E00983,pass,패스,,28138,937.933,2,unknown,,,,,,,,,,,,40951,40939,0.58,possession_changed_same_team;gap_frames=1
event,E00984,pass,패스,,28402,946.733,2,unknown,,,,,,,,,,,,41191,40919,0.58,possession_changed_same_team;gap_frames=1
event,E00985,pass,패스,,28423,947.433,2,unknown,,,,,,,,,,,,41111,41191,0.58,possession_changed_same_team;gap_frames=1
event,E00986,pass,패스,,28452,948.4,2,unknown,,,,,,,,,,,,41150,41111,0.58,possession_changed_same_team;gap_frames=12
event,E00987,steal_or_block,스틸/블락,,28468,948.933,1,team_1,,,,,,,,,,,,41288,41150,0.52,possession_changed_opponent_team;gap_frames=13
event,E00988,pass,패스,,28561,952.033,1,unknown,,,,,,,,,,,,41516,41288,0.58,possession_changed_same_team;gap_frames=78
event,E00989,shot_attempt,슛시도,,28581,952.7,1,unknown,,,,,,,,,,,,41516,,0.76,near_rim_distance_px=31.5
event,E00990,shot_made,슛성공,,28581,952.7,1,unknown,,,,,,,,,,,,41516,,0.64,ball_crossed_rim_zone
event,E00991,steal_or_block,스틸/블락,,28682,956.067,1,unknown,,,,,,,,,,,,41519,41477,0.52,possession_changed_opponent_team;gap_frames=54
event,E00992,pass,패스,,28688,956.267,1,team_1,,,,,,,,,,,,41738,41519,0.58,possession_changed_same_team;gap_frames=1
event,E00993,pass,패스,,28699,956.633,1,unknown,,,,,,,,,,,,41516,41738,0.58,possession_changed_same_team;gap_frames=10
event,E00994,steal_or_block,스틸/블락,,28704,956.8,2,unknown,,,,,,,,,,,,41515,41516,0.52,possession_changed_opponent_team;gap_frames=4
event,E00995,foul,파울,,28704,956.8,2,unknown,,,,,,,,,,,,41515,41516,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00996,steal_or_block,스틸/블락,,28709,956.967,1,unknown,,,,,,,,,,,,41514,41515,0.52,possession_changed_opponent_team;gap_frames=3
event,E00997,steal_or_block,스틸/블락,,28731,957.7,2,unknown,,,,,,,,,,,,41647,41514,0.52,possession_changed_opponent_team;gap_frames=18
event,E00998,pass,패스,,28842,961.4,2,team_2,,,,,,,,,,,,41881,41647,0.58,possession_changed_same_team;gap_frames=1
event,E00999,steal_or_block,스틸/블락,,28845,961.5,1,unknown,,,,,,,,,,,,41783,41881,0.52,possession_changed_opponent_team;gap_frames=2
event,E01000,pass,패스,,28862,962.067,1,unknown,,,,,,,,,,,,41853,41783,0.58,possession_changed_same_team;gap_frames=13
event,E01001,pass,패스,,28880,962.667,1,unknown,,,,,,,,,,,,41893,41853,0.58,possession_changed_same_team;gap_frames=17
event,E01002,steal_or_block,스틸/블락,,28976,965.867,2,unknown,,,,,,,,,,,,42115,41893,0.52,possession_changed_opponent_team;gap_frames=89
event,E01003,pass,패스,,28983,966.1,2,unknown,,,,,,,,,,,,42148,42115,0.58,possession_changed_same_team;gap_frames=1
event,E01004,shot_attempt,슛시도,,28998,966.6,2,unknown,,,,,,,,,,,,42148,,0.664,near_rim_distance_px=73.3
event,E01005,shot_made,슛성공,,28998,966.6,2,unknown,,,,,,,,,,,,42148,,0.544,ball_crossed_rim_zone
event,E01006,foul,파울,,29150,971.667,1,team_1,,,,,,,,,,,,42466,42469,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E01007,pass,패스,,29167,972.233,1,unknown,,,,,,,,,,,,42458,42469,0.58,possession_changed_same_team;gap_frames=14
event,E01008,steal_or_block,스틸/블락,,29210,973.667,2,unknown,,,,,,,,,,,,42471,42458,0.52,possession_changed_opponent_team;gap_frames=2
event,E01009,steal_or_block,스틸/블락,,29217,973.9,1,unknown,,,,,,,,,,,,42468,42471,0.52,possession_changed_opponent_team;gap_frames=1
event,E01010,pass,패스,,29224,974.133,1,unknown,,,,,,,,,,,,42458,42468,0.58,possession_changed_same_team;gap_frames=3
event,E01011,steal_or_block,스틸/블락,,29266,975.533,2,unknown,,,,,,,,,,,,42506,42458,0.52,possession_changed_opponent_team;gap_frames=25
event,E01012,steal_or_block,스틸/블락,,29357,978.567,1,unknown,,,,,,,,,,,,42467,42506,0.52,possession_changed_opponent_team;gap_frames=90
event,E01013,foul,파울,,29357,978.567,1,unknown,,,,,,,,,,,,42467,42650,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E01014,steal_or_block,스틸/블락,,29361,978.7,2,unknown,,,,,,,,,,,,42790,42467,0.52,possession_changed_opponent_team;gap_frames=2
event,E01015,steal_or_block,스틸/블락,,29363,978.767,1,unknown,,,,,,,,,,,,42795,42790,0.52,possession_changed_opponent_team;gap_frames=1
event,E01016,steal_or_block,스틸/블락,,29367,978.9,2,unknown,,,,,,,,,,,,42466,42795,0.52,possession_changed_opponent_team;gap_frames=1
event,E01017,pass,패스,,29385,979.5,2,unknown,,,,,,,,,,,,42711,42466,0.58,possession_changed_same_team;gap_frames=15
event,E01018,pass,패스,,29390,979.667,2,unknown,,,,,,,,,,,,42466,42711,0.58,possession_changed_same_team;gap_frames=3
event,E01019,pass,패스,,29395,979.833,2,unknown,,,,,,,,,,,,42650,42466,0.58,possession_changed_same_team;gap_frames=1
event,E01020,pass,패스,,29407,980.233,2,unknown,,,,,,,,,,,,42711,42650,0.58,possession_changed_same_team;gap_frames=9
event,E01021,pass,패스,,29429,980.967,2,unknown,,,,,,,,,,,,42466,42711,0.58,possession_changed_same_team;gap_frames=19
event,E01022,steal_or_block,스틸/블락,,29436,981.2,1,unknown,,,,,,,,,,,,42847,42466,0.52,possession_changed_opponent_team;gap_frames=1
event,E01023,foul,파울,,29436,981.2,1,unknown,,,,,,,,,,,,42466,42847,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E01024,steal_or_block,스틸/블락,,29442,981.4,2,unknown,,,,,,,,,,,,42826,42847,0.52,possession_changed_opponent_team;gap_frames=1
event,E01025,steal_or_block,스틸/블락,,29465,982.167,1,team_1,,,,,,,,,,,,42893,42826,0.52,possession_changed_opponent_team;gap_frames=22
event,E01026,pass,패스,,29481,982.7,1,unknown,,,,,,,,,,,,42919,42893,0.58,possession_changed_same_team;gap_frames=12
event,E01027,pass,패스,,29487,982.9,1,unknown,,,,,,,,,,,,42795,42919,0.58,possession_changed_same_team;gap_frames=1
event,E01028,pass,패스,,29496,983.2,1,unknown,,,,,,,,,,,,42919,42795,0.58,possession_changed_same_team;gap_frames=7
event,E01029,pass,패스,,29519,983.967,1,unknown,,,,,,,,,,,,42971,42919,0.58,possession_changed_same_team;gap_frames=17
event,E01030,shot_attempt,슛시도,,29537,984.567,1,unknown,,,,,,,,,,,,42971,,0.777,near_rim_distance_px=43.9
event,E01031,shot_made,슛성공,,29537,984.567,1,unknown,,,,,,,,,,,,42971,,0.657,ball_crossed_rim_zone
event,E01032,steal_or_block,스틸/블락,,29730,991.0,2,unknown,,,,,,,,,,,,43120,43165,0.52,possession_changed_opponent_team;gap_frames=31
event,E01033,foul,파울,,29730,991.0,2,unknown,,,,,,,,,,,,43120,43250,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E01034,steal_or_block,스틸/블락,,29739,991.3,1,unknown,,,,,,,,,,,,43165,43120,0.52,possession_changed_opponent_team;gap_frames=7
event,E01035,steal_or_block,스틸/블락,,29754,991.8,2,unknown,,,,,,,,,,,,43188,43165,0.52,possession_changed_opponent_team;gap_frames=1
event,E01036,pass,패스,,29773,992.433,2,unknown,,,,,,,,,,,,43324,43188,0.58,possession_changed_same_team;gap_frames=1
event,E01037,pass,패스,,29809,993.633,2,unknown,,,,,,,,,,,,43120,43324,0.58,possession_changed_same_team;gap_frames=2
event,E01038,steal_or_block,스틸/블락,,29878,995.933,1,unknown,,,,,,,,,,,,43165,43120,0.52,possession_changed_opponent_team;gap_frames=31
event,E01039,pass,패스,,29890,996.333,1,unknown,,,,,,,,,,,,43173,43165,0.58,possession_changed_same_team;gap_frames=1
event,E01040,steal_or_block,스틸/블락,,29900,996.667,2,unknown,,,,,,,,,,,,43224,43173,0.52,possession_changed_opponent_team;gap_frames=3
event,E01041,steal_or_block,스틸/블락,,29906,996.867,1,unknown,,,,,,,,,,,,43173,43224,0.52,possession_changed_opponent_team;gap_frames=2
event,E01042,steal_or_block,스틸/블락,,29921,997.367,2,unknown,,,,,,,,,,,,43224,43173,0.52,possession_changed_opponent_team;gap_frames=1
event,E01043,steal_or_block,스틸/블락,,29927,997.567,1,unknown,,,,,,,,,,,,43173,43224,0.52,possession_changed_opponent_team;gap_frames=1
event,E01044,foul,파울,,29927,997.567,1,unknown,,,,,,,,,,,,43250,43527,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E01045,steal_or_block,스틸/블락,,29934,997.8,2,unknown,,,,,,,,,,,,43224,43173,0.52,possession_changed_opponent_team;gap_frames=1
event,E01046,steal_or_block,스틸/블락,,29970,999.0,1,unknown,,,,,,,,,,,,43250,43224,0.52,possession_changed_opponent_team;gap_frames=1
event,E01047,steal_or_block,스틸/블락,,30004,1000.133,2,unknown,,,,,,,,,,,,43390,43250,0.52,possession_changed_opponent_team;gap_frames=33
event,E01048,pass,패스,,30077,1002.567,2,unknown,,,,,,,,,,,,43650,43390,0.58,possession_changed_same_team;gap_frames=3
event,E01049,steal_or_block,스틸/블락,,30166,1005.533,1,unknown,,,,,,,,,,,,43777,43650,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=64
event,E01050,shot_attempt,슛시도,,30170,1005.667,2,unknown,,,,,,,,,,,,43650,,0.435,near_rim_distance_px=241.1
event,E01051,shot_missed,슛실패,,30170,1005.667,2,unknown,,,,,,,,,,,,43650,,0.315,near_rim_no_make_detected
event,E01052,pass,패스,,30172,1005.733,1,unknown,,,,,,,,,,,,43648,43777,0.58,possession_changed_same_team;gap_frames=1
event,E01053,rebound,리바운드,,30172,1005.733,1,unknown,,,,,,,,,,,,43648,,0.5,defensive_rebound_after_missed_shot_frame=30170
event,E01054,steal_or_block,스틸/블락,,30174,1005.8,2,unknown,,,,,,,,,,,,43792,43648,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E01055,pass,패스,,30194,1006.467,2,unknown,,,,,,,,,,,,43562,43792,0.58,possession_changed_same_team;gap_frames=14
event,E01056,pass,패스,,30202,1006.733,2,unknown,,,,,,,,,,,,43769,43562,0.58,possession_changed_same_team;gap_frames=2
event,E01057,pass,패스,,30204,1006.8,2,unknown,,,,,,,,,,,,43668,43769,0.58,possession_changed_same_team;gap_frames=1
event,E01058,steal_or_block,스틸/블락,,30207,1006.9,1,unknown,,,,,,,,,,,,43593,43668,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E01059,steal_or_block,스틸/블락,,30213,1007.1,2,unknown,,,,,,,,,,,,43769,43593,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=3
event,E01060,steal_or_block,스틸/블락,,30217,1007.233,1,unknown,,,,,,,,,,,,43593,43769,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E01061,steal_or_block,스틸/블락,,30219,1007.3,2,unknown,,,,,,,,,,,,43823,43593,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E01062,pass,패스,,30230,1007.667,2,unknown,,,,,,,,,,,,43668,43823,0.58,possession_changed_same_team;gap_frames=10
event,E01063,shot_attempt,슛시도,,30233,1007.767,2,unknown,,,,,,,,,,,,43668,,0.525,near_rim_distance_px=135.7
event,E01064,shot_made,슛성공,,30233,1007.767,2,unknown,,,,,,,,,,,,43668,,0.405,ball_crossed_rim_zone
event,E01065,foul,파울,,30266,1008.867,2,unknown,,,,,,,,,,,,43648,43823,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E01066,pass,패스,,30314,1010.467,2,unknown,,,,,,,,,,,,43650,43874,0.58,possession_changed_same_team;gap_frames=1
event,E01067,steal_or_block,스틸/블락,,30325,1010.833,1,unknown,,,,,,,,,,,,44009,43650,0.52,possession_changed_opponent_team;gap_frames=5
event,E01068,pass,패스,,30330,1011.0,1,unknown,,,,,,,,,,,,44003,44009,0.58,possession_changed_same_team;gap_frames=4
event,E01069,steal_or_block,스틸/블락,,30332,1011.067,2,unknown,,,,,,,,,,,,43650,44003,0.52,possession_changed_opponent_team;gap_frames=1
event,E01070,steal_or_block,스틸/블락,,30336,1011.2,1,unknown,,,,,,,,,,,,43896,43650,0.52,possession_changed_opponent_team;gap_frames=1
event,E01071,steal_or_block,스틸/블락,,30360,1012.0,2,unknown,,,,,,,,,,,,43280,43896,0.52,possession_changed_opponent_team;gap_frames=22
event,E01072,steal_or_block,스틸/블락,,30370,1012.333,1,unknown,,,,,,,,,,,,44067,43280,0.52,possession_changed_opponent_team;gap_frames=9
event,E01073,pass,패스,,30402,1013.4,1,unknown,,,,,,,,,,,,44077,44067,0.58,possession_changed_same_team;gap_frames=1
event,E01074,pass,패스,,30408,1013.6,1,unknown,,,,,,,,,,,,44067,44077,0.58,possession_changed_same_team;gap_frames=1
event,E01075,steal_or_block,스틸/블락,,30533,1017.767,2,unknown,,,,,,,,,,,,44322,44312,0.52,possession_changed_opponent_team;gap_frames=2
event,E01076,steal_or_block,스틸/블락,,30539,1017.967,1,unknown,,,,,,,,,,,,44312,44322,0.52,possession_changed_opponent_team;gap_frames=2
event,E01077,steal_or_block,스틸/블락,,30555,1018.5,2,unknown,,,,,,,,,,,,44324,44312,0.52,possession_changed_opponent_team;gap_frames=1
event,E01078,pass,패스,,30584,1019.467,2,unknown,,,,,,,,,,,,44321,44324,0.58,possession_changed_same_team;gap_frames=25
event,E01079,pass,패스,,30592,1019.733,2,unknown,,,,,,,,,,,,44323,44321,0.58,possession_changed_same_team;gap_frames=1
event,E01080,pass,패스,,30633,1021.1,2,unknown,,,,,,,,,,,,44321,44323,0.58,possession_changed_same_team;gap_frames=26
event,E01081,pass,패스,,30640,1021.333,2,unknown,,,,,,,,,,,,44325,44321,0.58,possession_changed_same_team;gap_frames=1
event,E01082,pass,패스,,30642,1021.4,2,unknown,,,,,,,,,,,,44323,44325,0.58,possession_changed_same_team;gap_frames=1
event,E01083,pass,패스,,30652,1021.733,2,unknown,,,,,,,,,,,,44321,44323,0.58,possession_changed_same_team;gap_frames=1
event,E01084,pass,패스,,30716,1023.867,2,unknown,,,,,,,,,,,,44323,44321,0.58,possession_changed_same_team;gap_frames=3
event,E01085,pass,패스,,30722,1024.067,2,unknown,,,,,,,,,,,,44321,44323,0.58,possession_changed_same_team;gap_frames=1
event,E01086,pass,패스,,30726,1024.2,2,unknown,,,,,,,,,,,,44325,44321,0.58,possession_changed_same_team;gap_frames=3
event,E01087,pass,패스,,30742,1024.733,2,unknown,,,,,,,,,,,,44321,44325,0.58,possession_changed_same_team;gap_frames=1
event,E01088,pass,패스,,30755,1025.167,2,unknown,,,,,,,,,,,,44323,44321,0.58,possession_changed_same_team;gap_frames=1
event,E01089,steal_or_block,스틸/블락,,30780,1026.0,1,unknown,,,,,,,,,,,,44502,44323,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=12
event,E01090,foul,파울,,30780,1026.0,1,unknown,,,,,,,,,,,,44325,44470,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E01091,pass,패스,,30788,1026.267,1,unknown,,,,,,,,,,,,44521,44502,0.58,possession_changed_same_team;gap_frames=7
event,E01092,steal_or_block,스틸/블락,,30797,1026.567,2,unknown,,,,,,,,,,,,44321,44521,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E01093,steal_or_block,스틸/블락,,30803,1026.767,1,unknown,,,,,,,,,,,,44521,44321,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E01094,pass,패스,,30805,1026.833,1,unknown,,,,,,,,,,,,44537,44521,0.58,possession_changed_same_team;gap_frames=1
